count,date,title,description,org_link,link
35,2024-02-15 10:32:00,‘무분별한 도구 확장이 앱 <b>보안</b> 저해’… 크라우드스트라이크 연구,2023년 상위 <b>데이터</b> 침해 사고 10건 중 8건이 애플리케이션 공격 표면에서 발생한 것으로 추정됐다. 이번 연구는 다양한 산업 분야의 미국 <b>보안</b> 전문가 400명을 대상으로 실시됐다. 연구에 의하면 8건의 침해 사고로만 약... ,https://www.itworld.co.kr/news/325415,https://www.itworld.co.kr/news/325415
36,2024-02-15 10:29:00,"&quot;윈도10/11 저장장치 암호화 '비트로커', 단 돈 1만원에 무력화&quot;",<b>보안</b> 전문가들의 확인 결과 외부에 별도 TPM 칩을 장착한 노트북이 위험에 노출된 것으로 나타났다. 단... (사진=MSI) 문제는 프로세서와 TPM 칩 사이에 오가는 <b>데이터</b>가 전혀 암호화되지 않았다는 사실이다. <b>데이터</b> 전송... ,https://zdnet.co.kr/view/?no=20240214164810,https://n.news.naver.com/mnews/article/092/0002321377?sid=105
37,2024-02-15 10:28:00,"세이퍼존, 부산 블록체인 기술혁신지원센터 입주기업 선정",세이퍼존은 제조업 중심의 부산 지역 산업생태계를 AI와 블록체인 등 신기술 기반 디지털산업 중심의 'AI기반의 블록체인 <b>데이터</b>금고와 랜섬웨어 <b>보안</b> 플랫폼'에서 다양한 금융·제조·문화 가치의 자산을 보유한 블록체인... ,https://www.dt.co.kr/contents.html?article_no=2024021502109954088001&ref=naver,https://n.news.naver.com/mnews/article/029/0002855358?sid=105
38,2024-02-15 10:26:00,"테무, 전 세계서 놀라운 성과…승승장구 이어질까","우선, 개인정보 보호와 <b>데이터 보안</b>에 대한 소비자들의 우려다. 미국에서 테무가 폭발적인 인기를 끌자 미국 경제와 개인정보 보호에 악영향을 미칠 수 있다고 경고했다. 이에, 테무는 자사 개인정보 처리방침과... ",http://www.g-enews.com/ko-kr/news/article/news_all/20240214082745286437926aa152_1/article.html,http://www.g-enews.com/ko-kr/news/article/news_all/20240214082745286437926aa152_1/article.html
39,2024-02-15 10:24:00,삼성전자 '기술 인재' 확보 총력…경력사원 대거 채용한다,"2년 이상의 AI, 머신러닝, <b>데이터</b> 분석 업무 경험자와 중앙처리장치(CPU) 관련 시스템 및 시스템온칩(SoC) 개발 경험자도 뽑는다. 삼성전자 서초 사옥. [사진=삼성전자] 모바일경험(MX) 사업부는 <b>보안</b> 전략 수립 및 관련... ",https://www.newspim.com/news/view/20240215000357,https://www.newspim.com/news/view/20240215000357
40,2024-02-15 10:22:00,[#헬스콕] 한미 &quot;LA-GLA 효능 우수&quot;·셀트리온 '치료제 3종 페루 공급'·미소...,"문서 <b>보안</b>이 강화된 패브릭기반 멀티모달 <b>데이터</b> 플랫폼 '스마트빅'을 통해 LLM, sLLM구축시 고도화된 언어처리 기술을 원스톱으로 제공한다. ◆JNP메디 'AWS 파트너 소프트웨어 패스 인증' 제이앤피메디가 아마존웹서비스... ",http://www.newsworks.co.kr/news/articleView.html?idxno=743569,http://www.newsworks.co.kr/news/articleView.html?idxno=743569
41,2024-02-15 10:21:00,"미국 텍사스주립대, 컴퓨터공학 입학 및 졸업 후 취업 세미나 진행","대학원 세부전공으로는 인공지능(Artificial Intelligence), 컴퓨터네트워크(Computer Network), 사이버<b>보안</b> Cybersecurity), <b>데이터</b>베이스(Database), <b>데이터</b> 사이언스(Data Science), 이미지 프로세싱(Image Processing)... ",https://www.dt.co.kr/contents.html?article_no=2024021502109923088002&ref=naver,https://n.news.naver.com/mnews/article/029/0002855351?sid=102
42,2024-02-15 10:14:00,"에이모, AI·<b>데이터</b> 바우처 지원사업 공급기업에 6년 연속 선정","실제 에이모는 2019년부터 자율주행, <b>보안</b>, 관제, 통신, 미디어, 패션 등 누적 30여개 기업에게 고품질의 <b>데이터</b>를 제공하고 다양한 도메인에 최적화된 <b>데이터</b> 가공 작업을 성공적으로 지원해 수요기업의 약 30% 기업이... ",https://www.hellot.net/news/article.html?no=86807,https://www.hellot.net/news/article.html?no=86807
43,2024-02-15 10:12:00,"미소정보기술, 비라벨링 <b>데이터</b> 솔루션 '<b>데이터</b>스캔' 출시","기업·공공기관의 내부 문서 <b>보안</b>이 강화된 패브릭 기반 멀티모달 <b>데이터</b> 플랫폼 '스마트빅'을 통해 LLM, sLLM 구축 시 고도화된 언어처리 기술을 원스톱으로 제공한다. '<b>데이터</b>스캔'의 생성형 AI 분야는 일상생활과... ",https://www.datanet.co.kr/news/articleView.html?idxno=191025,https://www.datanet.co.kr/news/articleView.html?idxno=191025
44,2024-02-15 10:11:00,"플래티어, 지난해 적자 전환…“신사업은 탄탄한 성장세”","또 지난해 획득한 공공부문 솔루션 제공에 필수 요건인 클라우드 서비스 <b>보안</b> 인증(CSAP)을 기반으로... 이커머스, <b>데이터</b> 솔루션 및 디지털 전환 영역에서 입지를 공고히 하겠다”며 “올해는 상장 후 이어온 R&amp;D... ",http://www.edaily.co.kr/news/newspath.asp?newsid=02174646638790848,https://n.news.naver.com/mnews/article/018/0005673874?sid=101
